2026-02-19T21:18:00.215149+01:00,  soc=32.0,  volt=47.15,  volt_delta=-5.65, volt_rate_per_min=-5.65, volt_status=CRITICAL_EMERGENCY, batt_w=57.0,  batt_mode=discharge,  batt_discharge_w=57.0,  batt_charge_w=0,  load_w=3448.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=44, volt_penalty_a=15, voltage_protected_limit_a=29, soc_power_w=2082, is_critical_soc=False
2026-02-22T04:52:00.214718+01:00,  soc=80.0,  volt=53.65,  volt_delta=0.85, volt_rate_per_min=0.85, volt_status=NORMAL, batt_w=-1720.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1720.0,  load_w=13030.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3219, is_critical_soc=False
2026-02-22T04:53:00.215574+01:00,  soc=80.0,  volt=53.64,  volt_delta=0.84, volt_rate_per_min=0.84, volt_status=NORMAL, batt_w=-1717.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1717.0,  load_w=13030.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3218, is_critical_soc=False
2026-02-22T04:54:00.215108+01:00,  soc=80.0,  volt=53.64,  volt_delta=0.84, volt_rate_per_min=0.84, volt_status=NORMAL, batt_w=-1717.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1717.0,  load_w=13030.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3218, is_critical_soc=False
2026-02-22T04:55:00.215077+01:00,  soc=81.0,  volt=53.64,  volt_delta=0.84, volt_rate_per_min=0.84, volt_status=NORMAL, batt_w=-1717.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1717.0,  load_w=12967.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3218, is_critical_soc=False
2026-02-22T04:56:00.214762+01:00,  soc=81.0,  volt=53.64,  volt_delta=0.84, volt_rate_per_min=0.84, volt_status=NORMAL, batt_w=-1794.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1794.0,  load_w=12904.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3218, is_critical_soc=False
2026-02-22T04:57:00.214572+01:00,  soc=81.0,  volt=53.64,  volt_delta=0.84, volt_rate_per_min=0.84, volt_status=NORMAL, batt_w=-1794.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1794.0,  load_w=12945.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3218, is_critical_soc=False
2026-02-22T04:58:00.214689+01:00,  soc=82.0,  volt=53.67,  volt_delta=0.87, volt_rate_per_min=0.87, volt_status=NORMAL, batt_w=-1791.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1791.0,  load_w=12945.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3220, is_critical_soc=False
2026-02-22T04:59:00.214951+01:00,  soc=82.0,  volt=53.67,  volt_delta=0.87, volt_rate_per_min=0.87, volt_status=NORMAL, batt_w=-1791.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1791.0,  load_w=12934.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3220, is_critical_soc=False
2026-02-22T05:00:00.215211+01:00,  soc=82.0,  volt=54.08,  volt_delta=1.28, volt_rate_per_min=1.28, volt_status=NORMAL, batt_w=-3193.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3193.0,  load_w=12997.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 05:00:02, ev_webhook_count=98, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3245, is_critical_soc=False
2026-02-22T05:01:00.215352+01:00,  soc=83.0,  volt=54.08,  volt_delta=1.28, volt_rate_per_min=1.28, volt_status=NORMAL, batt_w=-3193.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3193.0,  load_w=2723.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3245, is_critical_soc=False
2026-02-22T05:02:00.216424+01:00,  soc=83.0,  volt=54.08,  volt_delta=1.28, volt_rate_per_min=1.28, volt_status=NORMAL, batt_w=-2641.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2641.0,  load_w=12074.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3245, is_critical_soc=False
2026-02-22T05:03:00.214686+01:00,  soc=84.0,  volt=54.01,  volt_delta=1.21, volt_rate_per_min=1.21, volt_status=NORMAL, batt_w=-2673.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2673.0,  load_w=12035.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3241, is_critical_soc=False
2026-02-22T05:04:00.216151+01:00,  soc=84.0,  volt=53.95,  volt_delta=1.15, volt_rate_per_min=1.15, volt_status=NORMAL, batt_w=-2410.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2410.0,  load_w=12306.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3237, is_critical_soc=False
2026-02-22T05:05:00.214671+01:00,  soc=84.0,  volt=53.82,  volt_delta=1.02, volt_rate_per_min=1.02, volt_status=NORMAL, batt_w=-2025.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2025.0,  load_w=12698.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3229, is_critical_soc=False
2026-02-22T05:06:00.215387+01:00,  soc=85.0,  volt=53.71,  volt_delta=0.91, volt_rate_per_min=0.91, volt_status=NORMAL, batt_w=-1642.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1642.0,  load_w=13141.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3223, is_critical_soc=False
2026-02-22T05:07:00.215584+01:00,  soc=85.0,  volt=53.58,  volt_delta=0.78, volt_rate_per_min=0.78, volt_status=NORMAL, batt_w=-1183.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1183.0,  load_w=13618.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3215, is_critical_soc=False
2026-02-22T05:08:00.216344+01:00,  soc=85.0,  volt=53.37,  volt_delta=0.57, volt_rate_per_min=0.57, volt_status=NORMAL, batt_w=-661.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=661.0,  load_w=14130.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3202, is_critical_soc=False
2026-02-22T05:09:00.214580+01:00,  soc=85.0,  volt=53.37,  volt_delta=0.57, volt_rate_per_min=0.57, volt_status=NORMAL, batt_w=-661.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=661.0,  load_w=14130.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3202, is_critical_soc=False
2026-02-22T05:10:00.214460+01:00,  soc=85.0,  volt=53.37,  volt_delta=0.57, volt_rate_per_min=0.57, volt_status=NORMAL, batt_w=-661.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=661.0,  load_w=14072.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3202, is_critical_soc=False
2026-02-22T05:11:00.215149+01:00,  soc=85.0,  volt=53.24,  volt_delta=0.44, volt_rate_per_min=0.44, volt_status=NORMAL, batt_w=-661.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=661.0,  load_w=14175.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3194, is_critical_soc=False
2026-02-22T05:12:00.214695+01:00,  soc=86.0,  volt=53.24,  volt_delta=0.44, volt_rate_per_min=0.44, volt_status=NORMAL, batt_w=-583.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=583.0,  load_w=14175.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3194, is_critical_soc=False
2026-02-22T05:13:00.215629+01:00,  soc=86.0,  volt=53.2,  volt_delta=0.4, volt_rate_per_min=0.4, volt_status=NORMAL, batt_w=-556.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=556.0,  load_w=14171.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3192, is_critical_soc=False
2026-02-22T05:14:00.215196+01:00,  soc=86.0,  volt=53.2,  volt_delta=0.4, volt_rate_per_min=0.4, volt_status=NORMAL, batt_w=-556.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=556.0,  load_w=14171.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3192, is_critical_soc=False
2026-02-22T05:15:00.215218+01:00,  soc=86.0,  volt=53.2,  volt_delta=0.4, volt_rate_per_min=0.4, volt_status=NORMAL, batt_w=-580.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=580.0,  load_w=14247.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3192, is_critical_soc=False
2026-02-22T05:16:00.215344+01:00,  soc=86.0,  volt=53.2,  volt_delta=0.4, volt_rate_per_min=0.4, volt_status=NORMAL, batt_w=-580.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=580.0,  load_w=14247.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3192, is_critical_soc=False
2026-02-22T05:17:00.216221+01:00,  soc=86.0,  volt=53.2,  volt_delta=0.4, volt_rate_per_min=0.4, volt_status=NORMAL, batt_w=-580.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=580.0,  load_w=14247.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3192, is_critical_soc=False
2026-02-22T05:18:00.214919+01:00,  soc=86.0,  volt=53.2,  volt_delta=0.4, volt_rate_per_min=0.4, volt_status=NORMAL, batt_w=-580.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=580.0,  load_w=14247.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3192, is_critical_soc=False
2026-02-22T05:19:00.215397+01:00,  soc=86.0,  volt=53.2,  volt_delta=0.4, volt_rate_per_min=0.4, volt_status=NORMAL, batt_w=-580.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=580.0,  load_w=14173.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3192, is_critical_soc=False
2026-02-22T05:20:00.215005+01:00,  soc=86.0,  volt=53.2,  volt_delta=0.4, volt_rate_per_min=0.4, volt_status=NORMAL, batt_w=-580.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=580.0,  load_w=14262.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3192, is_critical_soc=False
2026-02-22T05:21:00.216080+01:00,  soc=86.0,  volt=53.2,  volt_delta=0.4, volt_rate_per_min=0.4, volt_status=NORMAL, batt_w=-467.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=467.0,  load_w=14262.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3192, is_critical_soc=False
2026-02-22T05:22:00.214989+01:00,  soc=87.0,  volt=53.55,  volt_delta=0.75, volt_rate_per_min=0.75, volt_status=NORMAL, batt_w=-1592.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1592.0,  load_w=13093.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3213, is_critical_soc=False
2026-02-22T05:23:00.216285+01:00,  soc=87.0,  volt=53.56,  volt_delta=0.76, volt_rate_per_min=0.76, volt_status=NORMAL, batt_w=-1380.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=1380.0,  load_w=13411.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3214, is_critical_soc=False
2026-02-22T05:24:00.214985+01:00,  soc=87.0,  volt=53.38,  volt_delta=0.58, volt_rate_per_min=0.58, volt_status=NORMAL, batt_w=-921.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=921.0,  load_w=13851.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3203, is_critical_soc=False
2026-02-22T05:25:00.215011+01:00,  soc=87.0,  volt=53.38,  volt_delta=0.58, volt_rate_per_min=0.58, volt_status=NORMAL, batt_w=-699.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=699.0,  load_w=14031.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3203, is_critical_soc=False
2026-02-22T05:26:00.216300+01:00,  soc=87.0,  volt=53.38,  volt_delta=0.58, volt_rate_per_min=0.58, volt_status=NORMAL, batt_w=-699.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=699.0,  load_w=14224.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3203, is_critical_soc=False
2026-02-22T05:27:00.215589+01:00,  soc=87.0,  volt=53.38,  volt_delta=0.58, volt_rate_per_min=0.58, volt_status=NORMAL, batt_w=-774.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=774.0,  load_w=14019.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3203, is_critical_soc=False
2026-02-22T05:28:00.215416+01:00,  soc=88.0,  volt=54.13,  volt_delta=1.33, volt_rate_per_min=1.33, volt_status=NORMAL, batt_w=-3120.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3120.0,  load_w=11576.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3248, is_critical_soc=False
2026-02-22T05:29:00.214832+01:00,  soc=88.0,  volt=54.13,  volt_delta=1.33, volt_rate_per_min=1.33, volt_status=NORMAL, batt_w=-3062.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3062.0,  load_w=11620.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3248, is_critical_soc=False
2026-02-22T05:30:00.215141+01:00,  soc=89.0,  volt=54.13,  volt_delta=1.33, volt_rate_per_min=1.33, volt_status=NORMAL, batt_w=-2142.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=2142.0,  load_w=11620.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3248, is_critical_soc=False
2026-02-22T05:31:00.215389+01:00,  soc=89.0,  volt=54.23,  volt_delta=1.43, volt_rate_per_min=1.43, volt_status=NORMAL, batt_w=-3064.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=3064.0,  load_w=11480.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3254, is_critical_soc=False
2026-02-22T05:32:00.214943+01:00,  soc=90.0,  volt=53.29,  volt_delta=0.49, volt_rate_per_min=0.49, volt_status=NORMAL, batt_w=-208.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=208.0,  load_w=11117.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3197, is_critical_soc=False
2026-02-22T05:33:00.216189+01:00,  soc=90.0,  volt=53.18,  volt_delta=0.38, volt_rate_per_min=0.38, volt_status=NORMAL, batt_w=-248.0,  batt_mode=charge,  batt_discharge_w=0,  batt_charge_w=248.0,  load_w=11117.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3191, is_critical_soc=False
2026-02-22T05:34:00.215139+01:00,  soc=90.0,  volt=53.07,  volt_delta=0.27, volt_rate_per_min=0.27, volt_status=NORMAL, batt_w=-27.0,  batt_mode=idle,  batt_discharge_w=0,  batt_charge_w=27.0,  load_w=13131.0, zone=unknown,  grid_charge=on, ev_charging_active=on, ev_charge_end=2026-02-22 06:00:02, ev_webhook_count=99, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=60, volt_penalty_a=0, voltage_protected_limit_a=60, soc_power_w=3184, is_critical_soc=False
