2026-02-17T20:58:00.283676+01:00,  soc=34.0,  volt=49.63,  volt_delta=-0.13, volt_rate_per_min=-0.13, volt_status=CAUTION, batt_w=61.0,  batt_mode=discharge,  batt_discharge_w=61.0,  batt_charge_w=0,  load_w=2859.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=47, volt_penalty_a=10, voltage_protected_limit_a=37, soc_power_w=2318, is_critical_soc=False
2026-02-17T21:48:00.283794+01:00,  soc=33.0,  volt=48.94,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2677.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:49:00.283721+01:00,  soc=33.0,  volt=48.94,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2629.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:50:00.284166+01:00,  soc=33.0,  volt=48.94,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2629.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:51:00.284392+01:00,  soc=33.0,  volt=48.94,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2629.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:52:00.283513+01:00,  soc=33.0,  volt=48.87,  volt_delta=-0.07, volt_rate_per_min=-0.07, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2649.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:53:00.283383+01:00,  soc=33.0,  volt=48.87,  volt_delta=-0.07, volt_rate_per_min=-0.07, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2713.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:54:00.283906+01:00,  soc=33.0,  volt=48.87,  volt_delta=-0.07, volt_rate_per_min=-0.07, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2713.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:55:00.284124+01:00,  soc=33.0,  volt=48.84,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2713.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:56:00.283761+01:00,  soc=33.0,  volt=48.84,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2713.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:57:00.283928+01:00,  soc=33.0,  volt=48.84,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2722.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:58:00.284208+01:00,  soc=33.0,  volt=48.84,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2722.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T21:59:00.283739+01:00,  soc=33.0,  volt=48.84,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2655.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:00:00.283782+01:00,  soc=33.0,  volt=48.84,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2655.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:01:00.283621+01:00,  soc=33.0,  volt=48.84,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2655.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:02:00.283886+01:00,  soc=33.0,  volt=48.75,  volt_delta=-0.19, volt_rate_per_min=-0.19, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2655.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:03:00.283878+01:00,  soc=33.0,  volt=48.74,  volt_delta=-0.2, volt_rate_per_min=-0.2, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2667.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:04:00.284307+01:00,  soc=33.0,  volt=48.74,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2667.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:05:00.283599+01:00,  soc=33.0,  volt=48.74,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2667.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:06:00.283608+01:00,  soc=33.0,  volt=48.74,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2667.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:07:00.283713+01:00,  soc=33.0,  volt=48.74,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2667.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:08:00.283342+01:00,  soc=33.0,  volt=48.74,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2681.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:09:00.283666+01:00,  soc=33.0,  volt=48.74,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2681.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:10:00.284316+01:00,  soc=33.0,  volt=48.74,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2681.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:11:00.285301+01:00,  soc=33.0,  volt=48.74,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2681.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:12:00.284096+01:00,  soc=33.0,  volt=48.68,  volt_delta=-0.06, volt_rate_per_min=-0.06, volt_status=CAUTION, batt_w=59.0,  batt_mode=discharge,  batt_discharge_w=59.0,  batt_charge_w=0,  load_w=2681.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:13:00.284795+01:00,  soc=33.0,  volt=48.68,  volt_delta=-0.06, volt_rate_per_min=-0.06, volt_status=CAUTION, batt_w=59.0,  batt_mode=discharge,  batt_discharge_w=59.0,  batt_charge_w=0,  load_w=2663.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:14:00.283874+01:00,  soc=33.0,  volt=48.68,  volt_delta=-0.06, volt_rate_per_min=-0.06, volt_status=CAUTION, batt_w=59.0,  batt_mode=discharge,  batt_discharge_w=59.0,  batt_charge_w=0,  load_w=2663.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:15:00.285155+01:00,  soc=33.0,  volt=48.68,  volt_delta=-0.06, volt_rate_per_min=-0.06, volt_status=CAUTION, batt_w=59.0,  batt_mode=discharge,  batt_discharge_w=59.0,  batt_charge_w=0,  load_w=2663.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:16:00.283497+01:00,  soc=33.0,  volt=48.68,  volt_delta=-0.06, volt_rate_per_min=-0.06, volt_status=CAUTION, batt_w=59.0,  batt_mode=discharge,  batt_discharge_w=59.0,  batt_charge_w=0,  load_w=2663.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:17:00.284483+01:00,  soc=33.0,  volt=48.64,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=59.0,  batt_mode=discharge,  batt_discharge_w=59.0,  batt_charge_w=0,  load_w=2663.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:18:00.283856+01:00,  soc=33.0,  volt=48.64,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=59.0,  batt_mode=discharge,  batt_discharge_w=59.0,  batt_charge_w=0,  load_w=2663.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:19:00.283969+01:00,  soc=33.0,  volt=48.64,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=59.0,  batt_mode=discharge,  batt_discharge_w=59.0,  batt_charge_w=0,  load_w=2652.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:20:00.283368+01:00,  soc=33.0,  volt=48.64,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=59.0,  batt_mode=discharge,  batt_discharge_w=59.0,  batt_charge_w=0,  load_w=2652.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:21:00.284058+01:00,  soc=33.0,  volt=48.64,  volt_delta=0.0, volt_rate_per_min=0.0, volt_status=CAUTION, batt_w=59.0,  batt_mode=discharge,  batt_discharge_w=59.0,  batt_charge_w=0,  load_w=2652.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:22:00.283744+01:00,  soc=33.0,  volt=48.59,  volt_delta=-0.05, volt_rate_per_min=-0.05, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2652.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:23:00.283392+01:00,  soc=33.0,  volt=48.59,  volt_delta=-0.05, volt_rate_per_min=-0.05, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2652.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:24:00.283785+01:00,  soc=33.0,  volt=48.59,  volt_delta=-0.05, volt_rate_per_min=-0.05, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2658.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:25:00.283728+01:00,  soc=33.0,  volt=48.59,  volt_delta=-0.05, volt_rate_per_min=-0.05, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2658.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:26:00.283683+01:00,  soc=33.0,  volt=48.54,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2658.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:27:00.284071+01:00,  soc=33.0,  volt=48.54,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2658.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:28:00.284183+01:00,  soc=33.0,  volt=48.54,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2658.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
2026-02-17T22:29:00.284115+01:00,  soc=33.0,  volt=48.54,  volt_delta=-0.1, volt_rate_per_min=-0.1, volt_status=CAUTION, batt_w=60.0,  batt_mode=discharge,  batt_discharge_w=60.0,  batt_charge_w=0,  load_w=2704.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-17 05:00:02, ev_webhook_count=79, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=45, volt_penalty_a=15, voltage_protected_limit_a=30, soc_power_w=2198, is_critical_soc=False
